pChEMBL Value,Canomicalsmiles
0.0,COc1ccc2[nH]cc(C=C3SC(=NCCc4ccc(F)cc4)NC3=O)c2c1
0.0,CCOC(=O)CNC(=O)Nc1ccc(S(=O)(=O)Oc2ccc(OC)c(OC)c2)cc1
0.0,C[C@]12CC[C@@H]3c4ccc(Oc5ccc(C(=O)NO)cn5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
0.0,COc1ccc(CN(C(=O)CSc2nc3ccccc3[nH]2)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1cc(C2=NC2c2ccc(SC)cc2)cc(OC)c1OC
0.0,O=C1N=C(Nc2ccc(O)cc2)SC1=Cc1cccc(C(F)(F)F)c1
1.0,C=C(c1cc(OC)nc(OC)c1)c1ccc(OC)c(O)c1
0.0,CC(=O)NCCc1c(C(=O)c2ccc(Cl)cc2)[nH]c2ccccc12
0.0,COc1cc(C(=O)/C(F)=C/c2cc3c(cc2Br)OCO3)cc(OC)c1OC
0.0,COc1ccc(/C=C/C(=O)N2CCN(c3cc(Nc4ccc5[nH]c(C(F)(F)F)nc5c4)nc(N)n3)CC2)cc1
0.0,COc1ccc(C(=O)c2ccc(Cl)cc2)cc1O
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccc(F)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)[C@H](N)Cc3cn(C)c4ccccc34)nn2)c1
0.0,COc1cc(Nc2ncccc2NC(=O)c2cn(Cc3ccccc3)nn2)cc(OC)c1OC
1.0,CCOc1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1C(F)(F)F
0.0,CCOc1ccccc1/C=C/C(=O)Nc1ccccc1-c1nc2cc(F)ccc2[nH]1
0.0,COc1ccc(Nc2ncccc2NC(=O)c2cn(Cc3cc(OC)c(OC)c(OC)c3)nn2)c(OC)c1
0.0,COc1ccc(N/C=C\C(=O)c2c(-c3ccc(OC)cc3)nc3ccccn23)cc1
0.0,O=C1C=C(N2CC2)C(=O)C(c2cc(-c3cc(Cl)cc(Cl)c3)on2)=C1N1CC1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(NC(=O)c3ccccc3)ncnc21)C(Cl)(Cl)Cl
0.0,COc1cc(-c2nnc(SCC(=O)N(C)c3ccc(C)cc3)n2N)cc(OC)c1OC
1.0,COc1ccc(/C=C\c2ccc3c(ccn3C)c2)c(OC)c1OC
0.0,COc1ccc(-c2cc3cc(F)ccc3c(=O)[nH]2)cc1
0.0,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21
0.0,CCSc1ncc(/C=C/C(=O)c2ccc(F)cc2)n1Cc1ccccc1
0.0,CCSc1ncc(/C=C/C(=O)c2ccc3ccccc3c2)n1Cc1ccccc1
0.0,COc1cc(-c2cc(-c3cnn(C)c3)nc(-n3cc(/C=C/C(=O)c4ccc(C#N)cc4)cn3)n2)cc(OC)c1OC
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC
0.0,COc1ccc(/C=C\c2ccc3c(c2)c(C(=O)O)cn3C)c(OC)c1OC
0.0,O=C(C#Cc1ccccc1)Oc1ccc2[nH]ccc2c1
1.0,Nc1nc(-c2ccccn2)cn1-c1nc(-c2ccccc2)cs1
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2c1CCC2
1.0,COc1ccc(N/N=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(/C=C/S(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cccc(Nc2nc(Nc3cccc(NC(=O)C4CC4)c3)c3sccc3n2)c1
0.0,COc1ccc(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc1OC
0.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(/N=C/c3cnc4ccccc4c3)c3c(c2OC)OCO3)CCN1C
0.0,COc1ccc(CN(C(=O)CN2CCN(C(=O)OC(C)(C)C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,CC(C)COC(=O)c1c(F)c(F)c(F)c(F)c1S(=O)(=O)N(C)C
0.0,COc1ccc(CN(C(=O)CCCSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1cc(C(=O)/C=C/c2cn(C)c3ccccc23)cc(N)c1OC
0.0,COc1cc2c(cc1OCCCCCC(=O)Nc1ccccc1N)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,COc1ccc(C=CC(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1O
0.0,COc1ccc(-n2ccnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
0.0,COc1cc(/C(=C/C#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC
1.0,COc1ccc([C@H]2[C@H](CO)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1OCCCCC[Se]C#N
1.0,C#CCOc1c(OC)cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccc(F)cc3)nc3cc(OC)c(OC)c(OC)c23)cc1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1ccncn1)C(Cl)(Cl)Cl
0.0,COc1cc2c(cc1Oc1ccc(C(=O)NO)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,COc1ccc(C(=O)c2cc(N)c(OC)c(OC)c2)cc1
0.0,O=C1CNC(=O)N1c1ccc(S(=O)(=O)Oc2cccc(Br)c2)cc1
1.0,COc1ccc([C@H]2[C@H](c3ccccc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,CSc1cc(C(=NO)c2ccc3c(ccn3C)c2)cc(Cl)n1
1.0,COc1ccc(NC(=O)c2nc(-c3cc(OC)c(OC)c(OC)c3)n(-c3ccc(F)c(Cl)c3)n2)cc1
1.0,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,CCOC(=O)CNC(=O)Nc1ccc(S(=O)(=O)Oc2ccccc2C(C)C)cc1
1.0,COc1ccc2cc(C=NNC(=O)c3cc(OC)c(OC)c(OC)c3)c(OC)nc2c1
0.0,CCC#CC(=O)Oc1ccc2[nH]ccc2c1
0.0,COc1cc2c(cc1OCCCCC(=O)Nc1ccccc1N)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
0.0,COc1cc(/C=C/C(=O)N2CCN(c3cc(Sc4nc5ccccc5[nH]4)nc(N)n3)CC2)cc(OC)c1OC
0.0,COc1ccc2[nH]c(Sc3cc(N4CCN(C(=O)/C=C/c5ccccc5)CC4)nc(N)n3)nc2c1
0.0,COc1cc2nc(/C=C/c3ccc(C)cc3)cc(Nc3ccccc3Oc3ccccc3)c2c(OC)c1OC
1.0,CSc1cc(C(=NO)c2ccc3c(c2)c(C#N)cn3C)cc(Cl)n1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(C2=NN(CCC(=O)O)C(=O)N(c3ccc(OC)cc3)C2)cc1
0.0,O=C1NC(=NCc2ccccc2)SC1=Cc1cn(CC(=O)c2ccccc2)c2ccccc12
0.0,COc1cc(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc(OC)c1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2c1CCCC2
0.0,NNC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
1.0,COc1cc(OC)cc(N2CCN(C(=O)c3nnnn3-c3ccccc3Cl)CC2)c1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2ccccc21)C(Cl)(Cl)Cl
0.0,COc1cc(C2(O)CSC(=S)N2Cc2ccccc2)cc(OC)c1OC
1.0,O=c1[nH]c(-c2cccc(F)c2)cc2cc(F)ccc12
0.0,COc1ccc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc1
0.0,COc1cc(-c2nccn2S(=O)(=O)c2ccccc2)cc(OC)c1OC
0.0,COc1ccc(CN(C(=O)CSC(=S)N2CCN(C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,CO/C(=C\c1ccc(OC)c(O)c1)S(=O)(=O)c1cc(OC)c(OC)c(OC)c1
1.0,C=C(c1cc(OC)c(OC)c(N(C)C(=O)OC(C)(C)C)c1)c1ccc2c(ccn2C)c1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,N#Cc1c(N)c(C#N)c(-c2ccc(-c3ccccc3)cc2)c2c1CCCC2
0.0,N=c1c2c(ncn1NC(N)=O)Oc1ccc3ccccc3c1C2c1ccccc1Cl
0.0,Cc1c(C(=O)C(=O)Nc2cccnc2)cc(-c2ccc(Cl)cc2)n1-c1ccccc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cc(C)ccc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)N32)OCCO4)ccc1F
0.0,C[C@]12CC[C@@H]3c4ccc(OCC(=O)Nc5ccccc5N)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
0.0,COc1ccc2[nH]c(Sc3cc(N4CCN(C(=O)/C=C/c5ccccc5)CC4)nc(N)n3)nc2c1
1.0,COc1cc(C(=O)c2cccc(-c3ccc(F)cc3)n2)cc(OC)c1OC
1.0,CC(C)Cn1c(-c2c(F)cccc2F)c(Cl)nc(-n2cccn2)c1=O
0.0,COC(=O)c1[nH]c2ccccc2c1Nc1cc(OC)cc(OC)c1
1.0,COc1cc(C(=O)/C(F)=C/c2cccc3c2OCO3)cc(OC)c1OC
1.0,C=C(c1ccc2c(ccn2C)c1)c1cc(C)nc2ccccc12
0.0,COc1ccc(C2C3=C(CCCC3=O)N=C3N=C(c4cc(OC)c(OC)c(OC)c4)NN32)c(OC)c1
0.0,COc1cc(Nc2c(C(=O)OC(C)(C)C)[nH]c3ccccc23)cc(OC)c1OC
1.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(N)nc(F)nc21)C(Cl)(Cl)Cl
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2Oc2ccc(OC)c(F)c2)cc1F
1.0,COc1cc(C(=O)c2csc(Nc3ccc4[nH]ccc4c3)n2)cc(OC)c1OC
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2Oc2ccc(OC)c(F)c2)cc1F
0.0,C/N=C(\c1ccc(OC)c(OC)c1)c1[nH]c2ccccc2c1CCNC(=O)OC
1.0,CCOc1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1F
0.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Nc2cc(C=CC(=O)c3ccc(OC)c4c3OC(C)(C)C=C4)ccc2OC)cc1)c1ccc(OC)c([N+](=O)[O-])c1
1.0,COc1ccc(Oc2c(F)c(F)c(F)c(F)c2S(=O)(=O)Nc2ccc(OC)c(F)c2)cc1
1.0,COc1ccc(C=CC(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1O
0.0,CC(=O)OC1=C(c2ccc3c(c2)OCO3)Oc2cc3ccccc3cc2-n2cccc21
0.0,COc1cccc(OC)c1/C=C/C(=O)N1CCN(c2cc(Sc3nc4cc(OC(F)F)ccc4[nH]3)nc(N)n2)CC1
1.0,COc1ccc(S(=O)(=O)N2CCc3cccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)c32)cc1
0.0,COc1ccc(/C=C/c2cc(Nc3ccc(Oc4ccccc4)cc3)c3c(OC)c(OC)c(OC)cc3n2)cc1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cccc(C=C2SC(Nc3ccc(O)cc3)=NC2=O)c1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(N(C)C(C)=O)c2)cc1
0.0,COc1cc(C(=O)n2cc(Br)c3cccnc32)cc(OC)c1OC
1.0,COc1ccccc1NC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(F)c(Cl)c2)n1
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1
1.0,COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c([Se]C)c3)c[nH]c2c1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nccc(Cl)n1)C(Cl)(Cl)Cl
0.0,COc1cc(-c2csc(=S)n2Cc2ccc(Cl)cc2)cc(OC)c1OC
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)Nc4ccc(cc42)CC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
1.0,COc1cccc(Nc2cc(Nc3cccc(C(=O)NC4CC4)c3)ncn2)c1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc([N+](=O)[O-])c1
0.0,CC[C@]1(O)C[C@@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1cc(-n2c(-c3ccccc3)cc(C(=O)C(=O)Nc3cccnc3)c2C)cc(OC)c1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc1
0.0,N=c1oc2ccccc2cc1-c1nc2c3c(ncn2n1)Oc1ccc2ccccc2c1C3c1ccccc1Cl
0.0,Cc1cc(C)cc(NC(=O)Nc2cccc(CNc3cnc4cc(F)c(F)cc4n3)c2)c1
0.0,COc1cc(C2=NC3=NC4=C(CN3N2c2ccc(C)cc2)C(=O)CCC4)cc(OC)c1OC
1.0,C=C(c1cc(OC)nc(OC)c1)c1ccc2c(ccn2CO)c1
1.0,COc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)cc2NC(C)=O)cc1
1.0,COc1cc(/C=C\c2ccc3c(c2)c(Br)c(Br)n3C)cc(OC)c1OC
0.0,O=C(Nc1ccc(-c2ccccc2)cc1)Nc1cccc(CNc2cnc3cc(F)c(F)cc3n2)c1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,O=C(Nc1cccc(Nc2nc(Nc3cccc(C(F)(F)F)c3)nc3ccccc23)c1)C1CC1
0.0,COc1ccc(C2=NC2c2cc(OC)c(OC)c(OC)c2)cc1C
1.0,COc1cc(-c2nccn2-c2ccc3sccc3c2)cc(OC)c1OC
0.0,O=C(Cc1ccc(NC(=O)c2ccccc2)cc1)NCc1ccccc1
1.0,COc1ccc2c(c1O)OCCCN2c1cc(C)nc2ccc(Cl)cc12
0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0.0,CC1=C(N2CC2)C(=O)C(c2cc(-c3cc(Cl)cc(Cl)c3)on2)=C(N2CC2)C1=O
0.0,COc1ccc(/C=C(\Cl)S(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(N(C)c2nc(Cl)nc3ncccc23)cc(OC)c1OC
1.0,COc1cccc(Nc2cc(Nc3cccc(C(=O)NC4CC4)c3)ncn2)c1
0.0,COc1cc(OC)cc(N2CCN(C(=O)c3nnnn3-c3ccccc3Br)CC2)c1
0.0,COc1cc(/C=C/[N+](=O)[O-])c(/C=C/c2ccc3c(c2)OCO3)c(OC)c1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,O=C1CN(c2ccc(S(=O)(=O)Oc3cccc(Cl)c3)cc2)C(=O)N1
1.0,COc1cc(C(=O)c2nn(-c3ccccc3F)nc2N2CC(O)C2)cc(OC)c1OC
1.0,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Br)c2)cc1
0.0,COc1ccc(CN(C(=O)CN2CCN(C(C)=O)CC2)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COC(=O)NCCc1c(C(=O)c2cccc(F)c2)[nH]c2ccccc12
0.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(NCc3cc4ccccc4cn3)c3c(c2OC)OCO3)CCN1C
1.0,COc1cc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)ccc1Cl
1.0,Nc1nc(F)nc2c1ncn2C(NC(=O)OCCN1CCOCC1)C(Cl)(Cl)Cl
0.0,COc1cccc(-n2cccc2-c2cc(OC)c(OC)c(OC)c2)c1
1.0,COc1cccc(Nc2cc(Nc3cccc(NS(=O)(=O)C4CC4)c3)ncn2)c1
1.0,CCc1ccc2cccc(C3=C(OC(C)=O)c4cccn4-c4cc5ccccc5cc4O3)c2n1
0.0,Clc1ccc(CSc2nc(-c3ccccc3)cc(-c3ccc(Cl)cc3)n2)cc1
1.0,COc1cc(N(CC#N)S(=O)(=O)c2ccc(N(C)C)cc2)cc(OC)c1OC
1.0,C/C=C/C(=O)N(Cc1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1
0.0,COc1ccc(CN(C(=O)CN2CCN(C(C)=O)CC2)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,Clc1ccc(-c2cc(-c3ccccc3)nc(SCc3ccccc3)n2)cc1
0.0,O=C(NN=C1CCCC1)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
1.0,CC[C@]1(O)C[C@@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1ccc(Nc2ncccc2NC(=O)c2cn(Cc3ccc(F)cc3)nn2)cc1
1.0,CCSc1ccc(-c2c[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,C=C1C(=O)N(c2cc(OC)c(OC)c(OC)c2)[C@H]1c1ccc(OC)c(O)c1
0.0,Cc1ccc(Nc2nc(C(C)(C)C)c(Cc3cc4ccccc4[nH]c3=O)s2)cc1
0.0,COc1ccc(CCN=C2NC(=O)C(=Cc3c[nH]c4ccc(OC)cc34)S2)cc1
1.0,COc1cc(C(=O)c2cccc(-c3cccc4[nH]ccc34)n2)cc(OC)c1OC
0.0,COc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1C
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
0.0,Nc1ncnc2c1cnn2C(NC(=O)OCCN1CCOCC1)C(Cl)(Cl)Cl
1.0,C=C(c1cc(SC)nc(SC)c1)c1ccc2c(c1)c(C(N)=O)cn2C
0.0,O=C(Nc1ccc(OC(F)F)cc1)Nc1cccc(CNc2cnc3cc(F)c(F)cc3n2)c1
1.0,COc1cc(C#N)cc(-c2ccc(C(=O)c3ccccc3)cc2)c1
0.0,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3
0.0,COc1cc(-c2nccc3[nH]c(-c4ccc5cc[nH]c5c4)nc23)cc(OC)c1OC
0.0,COc1cc(/C=C/c2cc(Nc3cc(OC)c(OC)c(OC)c3)c3c(OC)c(OC)c(OC)cc3n2)cc(OC)c1OC
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cc(N(Cc2ccc(C)cc2)C(=O)CSc2nc3ccccc3s2)cc(OC)c1OC
1.0,COc1ccc(CNC(=O)c2cc(Br)ccc2N2CCOCC2)cc1O
0.0,COc1cc(C(=O)c2nc3ccc(Br)cc3s2)cc(OC)c1OC
1.0,C=C(c1cc(Cl)nc(NC)c1)c1ccc(OC)c(O)c1
0.0,CCSc1ncc(/C=C/C(=O)c2ccc(-c3ccccc3)cc2)n1Cc1ccccc1
0.0,O=C1CSC(=Cc2nc3c4c(ncn3n2)Oc2ccc3ccccc3c2C4c2ccccc2Cl)N1
1.0,COc1cc(/C=c2\[nH]c(=O)/c(=C/c3nc[nH]c3C(C)(C)C)[nH]c2=O)cc(OC)c1.O=C(O)C(F)(F)F
0.0,CC1=C(N2CC2)C(=O)C(c2cc(-c3cccs3)on2)=C(N2CC2)C1=O
0.0,O=C(/C=C\Nc1ccc2cc[nH]c2c1)c1c(-c2ccc(Cl)cc2)nc2ccccn12
1.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1cc(-c2nccn2-c2ccc3sccc3c2)cc(OC)c1OC
1.0,C=C(c1ccc2c(ccn2CO)c1)c1cc(C)nc2ccccc12
1.0,COc1cc(C(=O)c2cc(C)cc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
0.0,COc1cc(-c2nc(C(=O)N(c3ccc(F)c(Cl)c3)c3ccc(F)c(Cl)c3)n[nH]2)cc(OC)c1OC
1.0,COc1cc(-c2nc(N)[nH]c2-c2cnc3ccccc3c2)cc(OC)c1OC
1.0,COc1cc(C(=O)NN=Cc2cc3cc(OC(C)C)ccc3nc2OC)cc(OC)c1OC
1.0,COc1ccc(-c2cccc(-c3ccc(OC)c(O)c3)n2)c(OC)c1
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC
0.0,COc1cc(C(=O)/C(F)=C/c2cc3ccccc3o2)cc(OC)c1OC
0.0,CCOC(=O)c1cnn(CC(=O)N(Cc2cn(C)c3ccccc23)c2cc(OC)c(OC)c(OC)c2)c1
1.0,COc1ccc(C=CC(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1N
0.0,COc1cc(-c2nnc3n2N=C(Nc2cccc(F)c2)CS3)cc(OC)c1OC
1.0,COc1ccc2cc(-c3nnc(-c4cc(OC)c(OC)c(OC)c4)o3)c(OC)nc2c1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1Cl
1.0,COc1cc(C(=O)c2cccc(-c3cccnc3)n2)cc(OC)c1OC
0.0,COc1cc(Nc2ncccc2NC(=O)c2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc(OC)c1
0.0,C#CCN1CCc2cc3c(c(OC)c2[C@@H]1[C@H]1OCc2c1ccc(OC)c2OC)OCO3
0.0,O=C1CN(Cc2ccccc2)C(=O)[C@H](Cc2c(C(=O)c3ccc(Cl)cc3)[nH]c3ccccc23)N1
0.0,COc1ccc(Nc2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1N
0.0,COc1cc(-n2cccc2-c2cc(C)c(OC)c(C)c2)cc(OC)c1OC
1.0,COc1ccc(CN(C(=O)CSc2nc3ccccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1F
1.0,COc1cccc(-c2cc3cc(F)ccc3c(=O)[nH]2)c1
0.0,N#C/C(=C\c1c[nH]c2ccccc12)c1nc2ccccc2n1-c1ccccc1
0.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(=O)NNC(N)=O)OCO4)cc(OC)c1OC
0.0,O=C1C=C(N2CC2)C(=O)C(c2cc(-c3ccc(Cl)cc3)on2)=C1N1CC1
1.0,COCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
0.0,O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2
0.0,COc1ccc(/C=N/NC(=O)c2[nH]c3ccc(Br)cc3c2-c2ccccc2)o1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1cc2ccccc2cn1)C(Cl)(Cl)Cl
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cc(Br)cc(Br)c2)cc1
0.0,Cc1cc(N2CCC(CO)(CCCc3ccccc3)CC2)nc(N)n1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1c(F)cc(N(C)c2nc(Cl)nc3cccnc23)cc1F
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OCc3cn(CCNC4=C5C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC4=O)C5=O)nn3)cc1[C@@H](NC(C)=O)CC2
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(OC)c1
0.0,Cn1c([N+](=O)[O-])cnc1COC(=O)NC(n1cnc2c(N)nc(Cl)nc21)C(Cl)(Cl)Cl
0.0,CCn1ccnc1-c1cc(OC)c(OC)c(OC)c1
0.0,Cc1ccc(NC=NC2=C(C#N)C(c3ccccc3Cl)c3c(ccc4ccccc34)O2)cc1
